EPFLMouseLiverRMA0413,10513008
UTHSC_GutExL_0414,10537892
EPFL-LISPBXDHeHFD0114,17475001
IBR_M_0606_R,1448124_at_A
UTHSC_GutExL_0414,10466144
UTHSC_GutExL_0414,10528483
UTHSC_GutExL_0414,10552744
UTHSC_GutExL_0414,10405266
UTHSC_GutExL_0414,10377682
Striatum_Exon_0209,5598001
UTHSC_GutExL_0414,10518367
UTHSC_GutExL_0414,10537897
UTHSC_GutExL_0414,10574573
UTHSC_GutGL_0414,10515819
UTHSC_GutExL_0414,10457405
UTHSC_GutExL_0414,10494725
EPFLMouseLiverHFCEx0413,10506307
UT_ILM_BXD_hipp_NOS_1112,ILM104060500
INIA_Amg_BLA_Ex-RMA_1110,10506306
VCUEtvsSal_0609_R,1427000_at
GenEx_BXD_liverEt_M5F_0912,1439345_at
BR_M2_1106_R,1439345_at
UTHSC_GutExL_0414,10383751
UTHSC_GutExL_0414,10400503
EPFLMouseMuscleHFDRMAEx1112,10534118
EPFL-LISP_LivPMetCD1213,59.05011986_MZ
UTHSC_GutExL_0414,10587671
UTHSC_GutExL_0414,10471309
INIA_PG_RMA_Ex_0612,10478393
UTHSC_GutExL_0414,10587675
G2HEIONCRetILM6_0911,ILMN_2746456
INIA_Adrenal_RMA_Ex_0612,10581155
EPFL-LISPBXDHeCDEx0114,17361027
UTHSC_GutExL_0414,10344773
UTHSC_GutExL_0414,10491004
UTHSC_GutExL_0414,10407125
UT_ILM_BXD_hipp_NOE_0909,ILM6900619
DevStriatum_ILM6.2P14RInv_1111,ILMN_2711172
UTHSC_SPL_RMA_1010,10560856
UTHSC_GutExL_0414,10557647
INIA_Amg_BLA_Ex-RMA_1110,10506316
EPFL-LISP_MusPMetCD1213,258.0388297_MZ
UTHSC_GutExL_0414,10574569
UTHSC_GutExL_0414,10565842
EPFLMouseMuscleCDRMAEx1112,10506328
CB_M_0305_P,1430332_a_at_A
UTHSC_GutExL_0414,10535724
EPFLMouseLiverRMA0413,10385500
UTHSC_GutExL_0414,10393211
UTHSC_GutExL_0414,10579541
UTHSC_GutExL_0414,10497183
UTHSC_GutExL_0414,10558797
